# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI) 
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>. 
#  
#  
# STN      LON(east)   LAT(north)     ALT(m)  NAME 
# 391:         6.197       51.498      19.50  ARCEN 
# 370:         5.377       51.451      22.60  EINDHOVEN 
# 331:         4.193       51.480       0.00  THOLEN 
# 315:         3.998       51.447       0.00  HANSWEERT 
# 324:         4.006       51.596       0.00  STAVENISSE 
# 375:         5.707       51.659      22.00  VOLKEL 
# 380:         5.762       50.906     114.30  MAASTRICHT 
# 240:         4.790       52.318      -3.30  SCHIPHOL 
# 286:         7.150       53.196      -0.20  NIEUW BEERTA 
# 310:         3.596       51.442       8.00  VLISSINGEN 
# 283:         6.657       52.069      29.10  HUPSEL 
# 280:         6.585       53.125       5.20  EELDE 
# 273:         5.888       52.703      -3.30  MARKNESSE 
# 323:         3.884       51.527       1.40  WILHELMINADORP 
# 249:         4.979       52.644      -2.40  BERKHOUT 
# 377:         5.763       51.198      30.00  ELL 
# 316:         3.694       51.657       0.00  SCHAAR 
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN 
# 277:         6.200       53.413       2.90  LAUWERSOOG 
# 348:         4.926       51.970      -0.70  CABAUW 
# 308:         3.379       51.381       0.00  CADZAND 
# 319:         3.861       51.226       1.70  WESTDORPE 
# 215:         4.437       52.141      -1.10  VOORSCHOTEN 
# 278:         6.259       52.435       3.60  HEINO 
# 285:         6.399       53.575       0.00  HUIBERTGAT 
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN 
# 225:         4.555       52.463       4.40  IJMUIDEN 
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND 
# 267:         5.384       52.898      -1.30  STAVOREN 
# 269:         5.520       52.458      -3.70  LELYSTAD 
# 344:         4.447       51.962      -4.30  ROTTERDAM 
# 275:         5.873       52.056      48.20  DEELEN 
# 235:         4.781       52.928       1.20  DE KOOY 
# 257:         4.603       52.506       8.50  WIJK AAN ZEE 
# 290:         6.891       52.274      34.80  TWENTHE 
# 350:         4.936       51.566      14.90  GILZE-RIJEN 
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING) 
# 210:         4.430       52.171      -0.20  VALKENBURG 
# 248:         5.174       52.634       0.80  WIJDENES 
# 279:         6.574       52.750      15.80  HOOGEVEEN 
# 258:         5.401       52.649       7.30  HOUTRIBDIJK 
# 356:         5.146       51.859       0.70  HERWIJNEN 
# 209:         4.518       52.465       0.00  IJMOND 
# 265:         5.274       52.130      13.90  SOESTERBERG 
# 312:         3.622       51.768       0.00  OOSTERSCHELDE 
# 340:         4.342       51.449      19.20  WOENSDRECHT 
# 260:         5.180       52.100       1.90  DE BILT 
# 270:         5.752       53.224       1.20  LEEUWARDEN 
# 311:         3.672       51.379       0.00  HOOFDPLAAT 
# 242:         4.921       53.241      10.80  VLIELAND 
#  
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag);  
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT;  
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming;  
#  
# STN,YYYYMMDD,   HH,    P 
#  
  285,20101111,   17,     
  285,20101111,   18,     
  285,20101111,   19,     
  285,20101111,   20,     
  285,20101111,   21,     
  285,20101111,   22,     
  285,20101111,   23,     
  285,20101111,   24,     
  285,20101112,    1,     
  285,20101112,    2,     
  285,20101112,    3,     
  285,20101112,    4,     
  285,20101112,    5,     
  285,20101112,    6,     
  285,20101112,    7,     
  285,20101112,    8,     
  285,20101112,    9,     
  285,20101112,   10,     
  285,20101112,   11,     
  285,20101112,   12,     
  285,20101112,   13,     
  285,20101112,   14,     
  285,20101112,   15,     
  285,20101112,   16,     
  285,20101112,   17,     
  285,20101112,   18,     
  285,20101112,   19,     
  285,20101112,   20,     
  285,20101112,   21,     
  285,20101112,   22,     
  285,20101112,   23,     
  285,20101112,   24,     
  285,20101113,    1,     
  285,20101113,    2,     
  285,20101113,    3,     
  285,20101113,    4,     
  285,20101113,    5,     
  285,20101113,    6,     
  285,20101113,    7,     
  285,20101113,    8,     
  285,20101113,    9,     
  285,20101113,   10,     
  285,20101113,   11,     
  285,20101113,   12,     
  285,20101113,   13,     
  285,20101113,   14,     
  285,20101113,   15,     
  285,20101113,   16,     
  285,20101113,   17,     
  285,20101113,   18,     
  285,20101113,   19,     
  285,20101113,   20,     
  285,20101113,   21,     
  285,20101113,   22,     
  285,20101113,   23,     
  285,20101113,   24,     
  285,20101114,    1,     
  285,20101114,    2,     
  285,20101114,    3,     
  285,20101114,    4,     
  285,20101114,    5,     
  285,20101114,    6,     
  285,20101114,    7,     
  285,20101114,    8,     
  285,20101114,    9,     
  285,20101114,   10,     
  285,20101114,   11,     
  285,20101114,   12,     
  285,20101114,   13,     
  285,20101114,   14,     
  285,20101114,   15,     
  285,20101114,   16,     
  285,20101114,   17,     
  285,20101114,   18,     
  285,20101114,   19,     
  285,20101114,   20,     
  285,20101114,   21,     
  285,20101114,   22,     
  285,20101114,   23,     
  285,20101114,   24,     
  285,20101115,    1,     
  285,20101115,    2,     
  285,20101115,    3,     
  285,20101115,    4,     
  285,20101115,    5,     
  285,20101115,    6,     
  285,20101115,    7,     
  285,20101115,    8,     
  285,20101115,    9,     
  285,20101115,   10,     
  285,20101115,   11,     
  285,20101115,   12,     
  285,20101115,   13,     
  285,20101115,   14,     
  285,20101115,   15,     
  285,20101115,   16,     
  285,20101115,   17,     
  285,20101115,   18,     
  285,20101115,   19,     
  285,20101115,   20,     
  285,20101115,   21,     
  285,20101115,   22,     
  285,20101115,   23,     
  285,20101115,   24,     
  285,20101116,    1,     
  285,20101116,    2,     
  285,20101116,    3,     
  285,20101116,    4,     
  285,20101116,    5,     
  285,20101116,    6,     
  285,20101116,    7,     
  285,20101116,    8,     
  285,20101116,    9,     
  285,20101116,   10,     
  285,20101116,   11,     
  285,20101116,   12,     
  285,20101116,   13,     
  285,20101116,   14,     
  285,20101116,   15,     
  285,20101116,   16,     
  285,20101116,   17,     
  285,20101116,   18,     
  285,20101116,   19,     
  285,20101116,   20,     
  285,20101116,   21,     
  285,20101116,   22,     
  285,20101116,   23,     
  285,20101116,   24,     
  285,20101117,    1,     
  285,20101117,    2,     
  285,20101117,    3,     
  285,20101117,    4,     
  285,20101117,    5,     
  285,20101117,    6,     
  285,20101117,    7,     
  285,20101117,    8,     
  285,20101117,    9,     
  285,20101117,   10,     
  285,20101117,   11,     
  285,20101117,   12,     
  285,20101117,   13,     
  285,20101117,   14,     
  285,20101117,   15,     
  285,20101117,   16,     
  285,20101117,   17,     
  285,20101117,   18,     
  285,20101117,   19,     
  285,20101117,   20,     
  285,20101117,   21,     
  285,20101117,   22,     
  285,20101117,   23,     
  285,20101117,   24,     
  285,20101118,    1,     
  285,20101118,    2,     
  285,20101118,    3,     
  285,20101118,    4,     
  285,20101118,    5,     
  285,20101118,    6,     
  285,20101118,    7,     
  285,20101118,    8,     
  285,20101118,    9,     
  285,20101118,   10,     
  285,20101118,   11,     
  285,20101118,   12,     
  285,20101118,   13,     
  285,20101118,   14,     
  285,20101118,   15,     
  285,20101118,   16,     
  285,20101118,   17,     
  285,20101118,   18,     
  285,20101118,   19,     
  285,20101118,   20,     
  285,20101118,   21,     
  285,20101118,   22,     
  285,20101118,   23,     
  285,20101118,   24,     
  285,20101119,    1,     
  285,20101119,    2,     
  285,20101119,    3,     
  285,20101119,    4,     
  285,20101119,    5,     
  285,20101119,    6,     
  285,20101119,    7,     
  285,20101119,    8,     
  285,20101119,    9,     
  285,20101119,   10,     
  285,20101119,   11,     
  285,20101119,   12,     
  285,20101119,   13,     
  285,20101119,   14,     
  285,20101119,   15,     
  285,20101119,   16,     
  285,20101119,   17,     
  285,20101119,   18,     
  285,20101119,   19,     
  285,20101119,   20,     
  285,20101119,   21,     
  285,20101119,   22,     
  285,20101119,   23,     
  285,20101119,   24,     
  285,20101120,    1,     
  285,20101120,    2,     
  285,20101120,    3,     
  285,20101120,    4,     
  285,20101120,    5,     
  285,20101120,    6,     
  285,20101120,    7,     
  285,20101120,    8,     
  285,20101120,    9,     
  285,20101120,   10,     
  285,20101120,   11,     
  285,20101120,   12,     
  285,20101120,   13,     
  285,20101120,   14,     
  285,20101120,   15,     
  285,20101120,   16,     
  285,20101120,   17,     
  285,20101120,   18,     
  285,20101120,   19,     
  285,20101120,   20,     
  285,20101120,   21,     
  285,20101120,   22,     
  285,20101120,   23,     
  285,20101120,   24,     
  285,20101121,    1,     
  285,20101121,    2,     
  285,20101121,    3,     
  285,20101121,    4,     
  285,20101121,    5,     
  285,20101121,    6,     
  285,20101121,    7,     
  285,20101121,    8,     
  285,20101121,    9,     
  285,20101121,   10,     
  285,20101121,   11,     
  285,20101121,   12,     
  285,20101121,   13,     
  285,20101121,   14,     
  285,20101121,   15,     
  285,20101121,   16,     
  285,20101121,   17,     
  285,20101121,   18,     
  285,20101121,   19,     
  285,20101121,   20,     
  285,20101121,   21,     
  285,20101121,   22,     
  285,20101121,   23,     
  285,20101121,   24,     
  285,20101122,    1,     
  285,20101122,    2,     
  285,20101122,    3,     
  285,20101122,    4,     
  285,20101122,    5,     
  285,20101122,    6,     
  285,20101122,    7,     
  285,20101122,    8,     
  285,20101122,    9,     
  285,20101122,   10,     
  285,20101122,   11,     
  285,20101122,   12,     
  285,20101122,   13,     
  285,20101122,   14,     
  285,20101122,   15,     
  285,20101122,   16,     
  285,20101122,   17,     
  285,20101122,   18,     
  285,20101122,   19,     
  285,20101122,   20,     
  285,20101122,   21,     
  285,20101122,   22,     
  285,20101122,   23,     
  285,20101122,   24,     
  285,20101123,    1,     
  285,20101123,    2,     
  285,20101123,    3,     
  285,20101123,    4,     
  285,20101123,    5,     
  285,20101123,    6,     
  285,20101123,    7,     
  285,20101123,    8,     
  285,20101123,    9,     
  285,20101123,   10,     
  285,20101123,   11,     
  285,20101123,   12,     
  285,20101123,   13,     
  285,20101123,   14,     
  285,20101123,   15,     
  285,20101123,   16,     
  285,20101123,   17,     
  285,20101123,   18,     
  285,20101123,   19,     
  285,20101123,   20,     
  285,20101123,   21,     
  285,20101123,   22,     
  285,20101123,   23,     
  285,20101123,   24,     
  285,20101124,    1,     
  285,20101124,    2,     
  285,20101124,    3,     
  285,20101124,    4,     
  285,20101124,    5,     
  285,20101124,    6,     
  285,20101124,    7,     
  285,20101124,    8,     
  285,20101124,    9,     
  285,20101124,   10,     
  285,20101124,   11,     
  285,20101124,   12,     
  285,20101124,   13,     
  285,20101124,   14,     
  285,20101124,   15,     
  285,20101124,   16,     
  285,20101124,   17,     
  285,20101124,   18,     
  285,20101124,   19,     
  285,20101124,   20,     
  285,20101124,   21,     
  285,20101124,   22,     
  285,20101124,   23,     
  285,20101124,   24,     
  285,20101125,    1,     
  285,20101125,    2,     
  285,20101125,    3,     
  285,20101125,    4,     
  285,20101125,    5,     
  285,20101125,    6,     
  285,20101125,    7,     
  285,20101125,    8,     
  285,20101125,    9,     
  285,20101125,   10,     
  285,20101125,   11,     
  285,20101125,   12,     
  285,20101125,   13,     
  285,20101125,   14,     
  285,20101125,   15,     
  285,20101125,   16,     
  285,20101125,   17,     
  285,20101125,   18,     
  285,20101125,   19,     
  285,20101125,   20,     
  285,20101125,   21,     
  285,20101125,   22,     
  285,20101125,   23,     
  285,20101125,   24,     
  285,20101126,    1,     
  285,20101126,    2,     
  285,20101126,    3,     
  285,20101126,    4,     
  285,20101126,    5,     
  285,20101126,    6,     
  285,20101126,    7,     
  285,20101126,    8,     
  285,20101126,    9,     
  285,20101126,   10,     
  285,20101126,   11,     
  285,20101126,   12,     
  285,20101126,   13,     
  285,20101126,   14,     
  285,20101126,   15,     
  285,20101126,   16,     
  285,20101126,   17,     
  285,20101126,   18,     
  285,20101126,   19,     
  285,20101126,   20,     
  285,20101126,   21,     
  285,20101126,   22,     
  285,20101126,   23,     
  285,20101126,   24,     
  285,20101127,    1,     
  285,20101127,    2,     
  285,20101127,    3,     
  285,20101127,    4,     
  285,20101127,    5,     
  285,20101127,    6,     
  285,20101127,    7,     
  285,20101127,    8,     
  285,20101127,    9,     
  285,20101127,   10,     
  285,20101127,   11,     
  285,20101127,   12,     
  285,20101127,   13,     
  285,20101127,   14,     
  285,20101127,   15,     
  285,20101127,   16,     
  285,20101127,   17,     
  285,20101127,   18,     
  285,20101127,   19,     
  285,20101127,   20,     
  285,20101127,   21,     
  285,20101127,   22,     
  285,20101127,   23,     
  285,20101127,   24,     
  285,20101128,    1,     
  285,20101128,    2,     
  285,20101128,    3,     
  285,20101128,    4,     
  285,20101128,    5,     
  285,20101128,    6,     
  285,20101128,    7,     
  285,20101128,    8,     
  285,20101128,    9,     
  285,20101128,   10,     
  285,20101128,   11,     
  285,20101128,   12,     
  285,20101128,   13,     
  285,20101128,   14,     
  285,20101128,   15,     
  285,20101128,   16,     
  285,20101128,   17,     
  285,20101128,   18,     
  285,20101128,   19,     
  285,20101128,   20,     
  285,20101128,   21,     
  285,20101128,   22,     
  285,20101128,   23,     
  285,20101128,   24,     
  285,20101129,    1,     
  285,20101129,    2,     
  285,20101129,    3,     
  285,20101129,    4,     
  285,20101129,    5,     
  285,20101129,    6,     
  285,20101129,    7,     
  285,20101129,    8,     
  285,20101129,    9,     
  285,20101129,   10,     
  285,20101129,   11,     
  285,20101129,   12,     
  285,20101129,   13,     
  285,20101129,   14,     
  285,20101129,   15,     
  285,20101129,   16,     
  285,20101129,   17,     
  285,20101129,   18,     
  285,20101129,   19,     
  285,20101129,   20,     
  285,20101129,   21,     
  285,20101129,   22,     
  285,20101129,   23,     
  285,20101129,   24,     
  285,20101130,    1,     
  285,20101130,    2,     
  285,20101130,    3,     
  285,20101130,    4,     
  285,20101130,    5,     
  285,20101130,    6,     
  285,20101130,    7,     
  285,20101130,    8,     
  285,20101130,    9,     
  285,20101130,   10,     
  285,20101130,   11,     
  285,20101130,   12,     
  285,20101130,   13,     
  285,20101130,   14,     
  285,20101130,   15,     
  285,20101130,   16,     
  285,20101130,   17,     
  285,20101130,   18,     
  285,20101130,   19,     
  285,20101130,   20,     
  285,20101130,   21,     
  285,20101130,   22,     
  285,20101130,   23,     
  285,20101130,   24,     
  343,20101101,    1,     
  343,20101101,    2,     
  343,20101101,    3,     
  343,20101101,    4,     
  343,20101101,    5,     
  343,20101101,    6,     
  343,20101101,    7,     
  343,20101101,    8,     
  343,20101101,    9,     
  343,20101101,   10,     
  343,20101101,   11,     
  343,20101101,   12,     
  343,20101101,   13,     
  343,20101101,   14,     
  343,20101101,   15,     
  343,20101101,   16,     
  343,20101101,   17,     
  343,20101101,   18,     
  343,20101101,   19,     
  343,20101101,   20,     
  343,20101101,   21,     
  343,20101101,   22,     
  343,20101101,   23,     
  343,20101101,   24,     
  343,20101102,    1,     
  343,20101102,    2,     
  343,20101102,    3,     
  343,20101102,    4,     
  343,20101102,    5,     
  343,20101102,    6,     
  343,20101102,    7,     
  343,20101102,    8,     
  343,20101102,    9,     
  343,20101102,   10,     
  343,20101102,   11,     
  343,20101102,   12,     
  343,20101102,   13,     
  343,20101102,   14,     
  343,20101102,   15,     
  343,20101102,   16,     
  343,20101102,   17,     
  343,20101102,   18,     
  343,20101102,   19,     
  343,20101102,   20,     
  343,20101102,   21,     
  343,20101102,   22,     
  343,20101102,   23,     
  343,20101102,   24,     
  343,20101103,    1,     
  343,20101103,    2,     
  343,20101103,    3,     
  343,20101103,    4,     
  343,20101103,    5,     
  343,20101103,    6,     
  343,20101103,    7,     
  343,20101103,    8,     
  343,20101103,    9,     
  343,20101103,   10,     
  343,20101103,   11,     
  343,20101103,   12,     
  343,20101103,   13,     
  343,20101103,   14,     
  343,20101103,   15,     
  343,20101103,   16,     
  343,20101103,   17,     
  343,20101103,   18,     
  343,20101103,   19,     
  343,20101103,   20,     
  343,20101103,   21,     
  343,20101103,   22,     
  343,20101103,   23,     
  343,20101103,   24,     
  343,20101104,    1,     
  343,20101104,    2,     
  343,20101104,    3,     
  343,20101104,    4,     
  343,20101104,    5,     
  343,20101104,    6,     
  343,20101104,    7,     
  343,20101104,    8,     
  343,20101104,    9,     
  343,20101104,   10,     
  343,20101104,   11,     
  343,20101104,   12,     
  343,20101104,   13,     
  343,20101104,   14,     
  343,20101104,   15,     
  343,20101104,   16,     
  343,20101104,   17,     
  343,20101104,   18,     
  343,20101104,   19,     
  343,20101104,   20,     
  343,20101104,   21,     
  343,20101104,   22,     
  343,20101104,   23,     
  343,20101104,   24,     
  343,20101105,    1,     
  343,20101105,    2,     
  343,20101105,    3,     
  343,20101105,    4,     
  343,20101105,    5,     
  343,20101105,    6,     
  343,20101105,    7,     
  343,20101105,    8,     
  343,20101105,    9,     
  343,20101105,   10,     
  343,20101105,   11,     
  343,20101105,   12,     
  343,20101105,   13,     
  343,20101105,   14,     
  343,20101105,   15,     
  343,20101105,   16,     
  343,20101105,   17,     
  343,20101105,   18,     
  343,20101105,   19,     
  343,20101105,   20,     
  343,20101105,   21,     
  343,20101105,   22,     
  343,20101105,   23,     
  343,20101105,   24,     
  343,20101106,    1,     
  343,20101106,    2,     
  343,20101106,    3,     
  343,20101106,    4,     
  343,20101106,    5,     
  343,20101106,    6,     
  343,20101106,    7,     
  343,20101106,    8,     
  343,20101106,    9,     
  343,20101106,   10,     
  343,20101106,   11,     
  343,20101106,   12,     
  343,20101106,   13,     
  343,20101106,   14,     
  343,20101106,   15,     
  343,20101106,   16,     
  343,20101106,   17,     
  343,20101106,   18,     
  343,20101106,   19,     
  343,20101106,   20,     
  343,20101106,   21,     
  343,20101106,   22,     
  343,20101106,   23,     
  343,20101106,   24,     
  343,20101107,    1,     
  343,20101107,    2,     
  343,20101107,    3,     
  343,20101107,    4,     
  343,20101107,    5,     
  343,20101107,    6,     
  343,20101107,    7,     
  343,20101107,    8,     
  343,20101107,    9,     
  343,20101107,   10,     
  343,20101107,   11,     
  343,20101107,   12,     
  343,20101107,   13,     
  343,20101107,   14,     
  343,20101107,   15,     
  343,20101107,   16,     
  343,20101107,   17,     
  343,20101107,   18,     
  343,20101107,   19,     
  343,20101107,   20,     
  343,20101107,   21,     
  343,20101107,   22,     
  343,20101107,   23,     
  343,20101107,   24,     
  343,20101108,    1,     
  343,20101108,    2,     
  343,20101108,    3,     
  343,20101108,    4,     
  343,20101108,    5,     
  343,20101108,    6,     
  343,20101108,    7,     
  343,20101108,    8,     
  343,20101108,    9,     
  343,20101108,   10,     
  343,20101108,   11,     
  343,20101108,   12,     
  343,20101108,   13,     
  343,20101108,   14,     
  343,20101108,   15,     
  343,20101108,   16,     
  343,20101108,   17,     
  343,20101108,   18,     
  343,20101108,   19,     
  343,20101108,   20,     
  343,20101108,   21,     
  343,20101108,   22,     
  343,20101108,   23,     
  343,20101108,   24,     
  343,20101109,    1,     
  343,20101109,    2,     
  343,20101109,    3,     
  343,20101109,    4,     
  343,20101109,    5,     
  343,20101109,    6,     
  343,20101109,    7,     
  343,20101109,    8,     
  343,20101109,    9,     
  343,20101109,   10,     
  343,20101109,   11,     
  343,20101109,   12,     
  343,20101109,   13,     
  343,20101109,   14,     
  343,20101109,   15,     
  343,20101109,   16,     
  343,20101109,   17,     
  343,20101109,   18,     
  343,20101109,   19,     
  343,20101109,   20,     
  343,20101109,   21,     
  343,20101109,   22,     
  343,20101109,   23,     
  343,20101109,   24,     
  343,20101110,    1,     
  343,20101110,    2,     
  343,20101110,    3,     
  343,20101110,    4,     
  343,20101110,    5,     
  343,20101110,    6,     
  343,20101110,    7,     
  343,20101110,    8,     
  343,20101110,    9,     
  343,20101110,   10,     
  343,20101110,   11,     
  343,20101110,   12,     
  343,20101110,   13,     
  343,20101110,   14,     
  343,20101110,   15,     
  343,20101110,   16,     
  343,20101110,   17,     
  343,20101110,   18,     
  343,20101110,   19,     
  343,20101110,   20,     
  343,20101110,   21,     
  343,20101110,   22,     
  343,20101110,   23,     
  343,20101110,   24,     
  343,20101111,    1,     
  343,20101111,    2,     
  343,20101111,    3,     
  343,20101111,    4,     
  343,20101111,    5,     
  343,20101111,    6,     
  343,20101111,    7,     
  343,20101111,    8,     
  343,20101111,    9,     
  343,20101111,   10,     
  343,20101111,   11,     
  343,20101111,   12,     
  343,20101111,   13,     
  343,20101111,   14,     
  343,20101111,   15,     
  343,20101111,   16,     
  343,20101111,   17,     
  343,20101111,   18,     
  343,20101111,   19,     
  343,20101111,   20,     
  343,20101111,   21,     
  343,20101111,   22,     
  343,20101111,   23,     
  343,20101111,   24,     
  343,20101112,    1,     
  343,20101112,    2,     
  343,20101112,    3,     
  343,20101112,    4,     
  343,20101112,    5,     
  343,20101112,    6,     
  343,20101112,    7,     
  343,20101112,    8,     
  343,20101112,    9,     
  343,20101112,   10,     
  343,20101112,   11,     
  343,20101112,   12,     
  343,20101112,   13,     
  343,20101112,   14,     
  343,20101112,   15,     
  343,20101112,   16,     
  343,20101112,   17,     
  343,20101112,   18,     
  343,20101112,   19,     
  343,20101112,   20,     
  343,20101112,   21,     
  343,20101112,   22,     
  343,20101112,   23,     
  343,20101112,   24,     
  343,20101113,    1,     
  343,20101113,    2,     
  343,20101113,    3,     
  343,20101113,    4,     
  343,20101113,    5,     
  343,20101113,    6,     
  343,20101113,    7,     
  343,20101113,    8,     
  343,20101113,    9,     
  343,20101113,   10,     
  343,20101113,   11,     
  343,20101113,   12,     
  343,20101113,   13,     
  343,20101113,   14,     
  343,20101113,   15,     
  343,20101113,   16,     
  343,20101113,   17,     
  343,20101113,   18,     
  343,20101113,   19,     
  343,20101113,   20,     
  343,20101113,   21,     
  343,20101113,   22,     
  343,20101113,   23,     
  343,20101113,   24,     
  343,20101114,    1,     
  343,20101114,    2,     
  343,20101114,    3,     
  343,20101114,    4,     
  343,20101114,    5,     
  343,20101114,    6,     
  343,20101114,    7,     
  343,20101114,    8,     
  343,20101114,    9,     
  343,20101114,   10,     
  343,20101114,   11,     
  343,20101114,   12,     
  343,20101114,   13,     
  343,20101114,   14,     
  343,20101114,   15,     
  343,20101114,   16,     
  343,20101114,   17,     
  343,20101114,   18,     
  343,20101114,   19,     
  343,20101114,   20,     
  343,20101114,   21,     
  343,20101114,   22,     
  343,20101114,   23,     
  343,20101114,   24,     
  343,20101115,    1,     
  343,20101115,    2,     
  343,20101115,    3,     
  343,20101115,    4,     
  343,20101115,    5,     
  343,20101115,    6,     
  343,20101115,    7,     
  343,20101115,    8,     
  343,20101115,    9,     
  343,20101115,   10,     
  343,20101115,   11,     
  343,20101115,   12,     
  343,20101115,   13,     
  343,20101115,   14,     
  343,20101115,   15,     
  343,20101115,   16,     
  343,20101115,   17,     
  343,20101115,   18,     
  343,20101115,   19,     
  343,20101115,   20,     
  343,20101115,   21,     
  343,20101115,   22,     
  343,20101115,   23,     
  343,20101115,   24,     
  343,20101116,    1,     
  343,20101116,    2,     
  343,20101116,    3,     
  343,20101116,    4,     
  343,20101116,    5,     
  343,20101116,    6,     
  343,20101116,    7,     
  343,20101116,    8,     
  343,20101116,    9,     
  343,20101116,   10,     
  343,20101116,   11,     
  343,20101116,   12,     
  343,20101116,   13,     
  343,20101116,   14,     
  343,20101116,   15,     
  343,20101116,   16,     
  343,20101116,   17,     
  343,20101116,   18,     
  343,20101116,   19,     
  343,20101116,   20,     
  343,20101116,   21,     
  343,20101116,   22,     
  343,20101116,   23,     
  343,20101116,   24,     
  343,20101117,    1,     
  343,20101117,    2,     
  343,20101117,    3,     
  343,20101117,    4,     
  343,20101117,    5,     
  343,20101117,    6,     
  343,20101117,    7,     
  343,20101117,    8,     
  343,20101117,    9,     
  343,20101117,   10,     
  343,20101117,   11,     
  343,20101117,   12,     
  343,20101117,   13,     
  343,20101117,   14,     
  343,20101117,   15,     
  343,20101117,   16,     
  343,20101117,   17,     
  343,20101117,   18,     
  343,20101117,   19,     
  343,20101117,   20,     
  343,20101117,   21,     
  343,20101117,   22,     
  343,20101117,   23,     
  343,20101117,   24,     
  343,20101118,    1,     
  343,20101118,    2,     
  343,20101118,    3,     
  343,20101118,    4,     
  343,20101118,    5,     
  343,20101118,    6,     
  343,20101118,    7,     
  343,20101118,    8,     
  343,20101118,    9,     
  343,20101118,   10,     
  343,20101118,   11,     
  343,20101118,   12,     
  343,20101118,   13,     
  343,20101118,   14,     
  343,20101118,   15,     
  343,20101118,   16,     
  343,20101118,   17,     
  343,20101118,   18,     
  343,20101118,   19,     
  343,20101118,   20,     
  343,20101118,   21,     
  343,20101118,   22,     
  343,20101118,   23,     
  343,20101118,   24,     
  343,20101119,    1,     
  343,20101119,    2,     
  343,20101119,    3,     
  343,20101119,    4,     
  343,20101119,    5,     
  343,20101119,    6,     
  343,20101119,    7,     
  343,20101119,    8,     
  343,20101119,    9,     
  343,20101119,   10,     
  343,20101119,   11,     
  343,20101119,   12,     
  343,20101119,   13,     
  343,20101119,   14,     
  343,20101119,   15,     
  343,20101119,   16,     
  343,20101119,   17,     
  343,20101119,   18,     
  343,20101119,   19,     
  343,20101119,   20,     
  343,20101119,   21,     
  343,20101119,   22,     
  343,20101119,   23,     
  343,20101119,   24,     
  343,20101120,    1,     
  343,20101120,    2,     
  343,20101120,    3,     
  343,20101120,    4,     
  343,20101120,    5,     
  343,20101120,    6,     
  343,20101120,    7,     
  343,20101120,    8,     
  343,20101120,    9,     
  343,20101120,   10,     
  343,20101120,   11,     
  343,20101120,   12,     
  343,20101120,   13,     
  343,20101120,   14,     
  343,20101120,   15,     
  343,20101120,   16,     
  343,20101120,   17,     
  343,20101120,   18,     
  343,20101120,   19,     
  343,20101120,   20,     
  343,20101120,   21,     
  343,20101120,   22,     
  343,20101120,   23,     
  343,20101120,   24,     
  343,20101121,    1,     
  343,20101121,    2,     
  343,20101121,    3,     
  343,20101121,    4,     
  343,20101121,    5,     
  343,20101121,    6,     
  343,20101121,    7,     
  343,20101121,    8,     
  343,20101121,    9,     
  343,20101121,   10,     
  343,20101121,   11,     
  343,20101121,   12,     
  343,20101121,   13,     
  343,20101121,   14,     
  343,20101121,   15,     
  343,20101121,   16,     
  343,20101121,   17,     
  343,20101121,   18,     
  343,20101121,   19,     
  343,20101121,   20,     
  343,20101121,   21,     
  343,20101121,   22,     
  343,20101121,   23,     
  343,20101121,   24,     
  343,20101122,    1,     
  343,20101122,    2,     
  343,20101122,    3,     
  343,20101122,    4,     
  343,20101122,    5,     
  343,20101122,    6,     
  343,20101122,    7,     
  343,20101122,    8,     
  343,20101122,    9,     
  343,20101122,   10,     
  343,20101122,   11,     
  343,20101122,   12,     
  343,20101122,   13,     
  343,20101122,   14,     
  343,20101122,   15,     
  343,20101122,   16,     
  343,20101122,   17,     
  343,20101122,   18,     
  343,20101122,   19,     
  343,20101122,   20,     
  343,20101122,   21,     
  343,20101122,   22,     
  343,20101122,   23,     
  343,20101122,   24,     
  343,20101123,    1,     
  343,20101123,    2,     
  343,20101123,    3,     
  343,20101123,    4,     
  343,20101123,    5,     
  343,20101123,    6,     
  343,20101123,    7,     
  343,20101123,    8,     
  343,20101123,    9,     
  343,20101123,   10,     
  343,20101123,   11,     
  343,20101123,   12,     
  343,20101123,   13,     
  343,20101123,   14,     
  343,20101123,   15,     
  343,20101123,   16,     
  343,20101123,   17,     
  343,20101123,   18,     
  343,20101123,   19,     
  343,20101123,   20,     
